"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.466087510E1,-2.274491638E-1,9.800664902E0,-3.842693865E-1
8.467124810E1,-2.130839527E-1,9.801861763E0,-3.866635859E-1
8.468092010E1,-2.262520641E-1,9.797073364E0,-3.770867586E-1
8.469089110E1,-2.142810524E-1,9.803058624E0,-3.830722570E-1
8.470091010E1,-2.238578647E-1,9.805453300E0,-3.902548850E-1
8.471087010E1,-2.178723514E-1,9.792284966E0,-3.818751574E-1
8.472094310E1,-2.154781520E-1,9.800664902E0,-3.806780577E-1
8.473084910E1,-2.190694511E-1,9.801861763E0,-3.806780577E-1
8.474085610E1,-2.214636505E-1,9.803058624E0,-3.794809580E-1
8.475088410E1,-2.214636505E-1,9.801861763E0,-3.890577853E-1
8.476095510E1,-2.166752517E-1,9.804255486E0,-3.890577853E-1
8.477089010E1,-2.286462635E-1,9.799467087E0,-3.950432837E-1
8.478089610E1,-2.322375625E-1,9.806650162E0,-3.926490843E-1
8.479089410E1,-2.298433632E-1,9.797073364E0,-3.962403834E-1
8.480085510E1,-2.322375625E-1,9.806650162E0,-3.938461840E-1
8.481092010E1,-2.334346622E-1,9.805453300E0,-3.926490843E-1
8.482086610E1,-2.346317619E-1,9.804255486E0,-3.998316824E-1
8.483088810E1,-2.322375625E-1,9.800664902E0,-3.890577853E-1
8.484107710E1,-2.214636505E-1,9.807847023E0,-3.998316824E-1
8.485089910E1,-2.238578647E-1,9.803058624E0,-3.926490843E-1
8.486110810E1,-2.226607651E-1,9.805453300E0,-3.914519846E-1
8.487087210E1,-2.238578647E-1,9.799467087E0,-3.938461840E-1
8.488085110E1,-2.142810524E-1,9.806650162E0,-3.998316824E-1
8.489098310E1,-2.190694511E-1,9.801861763E0,-3.830722570E-1
8.490110410E1,-2.142810524E-1,9.801861763E0,-3.950432837E-1
8.491086010E1,-2.130839527E-1,9.797073364E0,-3.890577853E-1
8.492090510E1,-2.202665508E-1,9.805453300E0,-3.866635859E-1
8.493096410E1,-2.178723514E-1,9.807847023E0,-3.962403834E-1
8.494090710E1,-2.178723514E-1,9.805453300E0,-3.890577853E-1
8.495083610E1,-2.238578647E-1,9.797073364E0,-3.938461840E-1
8.496088610E1,-2.358288616E-1,9.800664902E0,-3.986345828E-1
8.497101910E1,-2.286462635E-1,9.798270226E0,-3.998316824E-1
8.498091210E1,-2.334346622E-1,9.803058624E0,-4.022258818E-1
8.499090110E1,-2.346317619E-1,9.805453300E0,-3.914519846E-1
8.500088310E1,-2.286462635E-1,9.798270226E0,-3.998316824E-1
8.501110410E1,-2.274491638E-1,9.798270226E0,-3.878606856E-1
8.502090210E1,-2.202665508E-1,9.795876503E0,-3.842693865E-1
8.503097810E1,-2.214636505E-1,9.799467087E0,-3.902548850E-1
8.504089210E1,-2.190694511E-1,9.798270226E0,-3.818751574E-1
8.505085910E1,-2.142810524E-1,9.799467087E0,-3.639186621E-1
8.506103810E1,-2.059013397E-1,9.801861763E0,-3.782838583E-1
8.507135010E1,-2.118868530E-1,9.795876503E0,-3.722983599E-1
8.508092210E1,-2.070984542E-1,9.794678688E0,-3.758896589E-1
8.509091110E1,-2.118868530E-1,9.799467087E0,-3.722983599E-1
8.510092410E1,-2.178723514E-1,9.804255486E0,-3.758896589E-1
8.511091010E1,-2.154781520E-1,9.795876503E0,-3.890577853E-1
8.512090110E1,-2.262520641E-1,9.803058624E0,-3.854664862E-1
8.513093910E1,-2.214636505E-1,9.799467087E0,-3.926490843E-1
8.514101910E1,-2.322375625E-1,9.799467087E0,-3.962403834E-1
8.515106510E1,-2.334346622E-1,9.799467087E0,-3.950432837E-1
8.516089410E1,-2.286462635E-1,9.803058624E0,-3.974374831E-1
8.517086210E1,-2.166752517E-1,9.805453300E0,-3.986345828E-1
8.518092610E1,-1.987187415E-1,9.806650162E0,-3.806780577E-1
8.519094510E1,-2.059013397E-1,9.793481827E0,-3.639186621E-1
8.520086710E1,-2.059013397E-1,9.800664902E0,-3.722983599E-1
8.521085110E1,-2.130839527E-1,9.799467087E0,-3.603273630E-1
8.522092510E1,-2.178723514E-1,9.801861763E0,-3.663128614E-1
8.523091610E1,-2.082955539E-1,9.804255486E0,-3.663128614E-1
8.524089910E1,-2.190694511E-1,9.807847023E0,-3.722983599E-1
8.525084810E1,-2.059013397E-1,9.803058624E0,-3.758896589E-1
8.526087710E1,-2.118868530E-1,9.807847023E0,-3.722983599E-1
8.527121210E1,-2.190694511E-1,9.798270226E0,-3.699041605E-1
8.528127610E1,-2.226607651E-1,9.803058624E0,-3.770867586E-1
8.529098510E1,-2.226607651E-1,9.803058624E0,-3.842693865E-1
8.530085510E1,-2.250549644E-1,9.807847023E0,-3.914519846E-1
8.531099210E1,-2.250549644E-1,9.804255486E0,-3.878606856E-1
8.532087310E1,-2.274491638E-1,9.799467087E0,-3.974374831E-1
8.533120910E1,-2.178723514E-1,9.804255486E0,-3.830722570E-1
8.534101210E1,-2.082955539E-1,9.804255486E0,-3.746925592E-1
8.535090610E1,-2.070984542E-1,9.800664902E0,-3.603273630E-1
8.536090410E1,-1.999158412E-1,9.801861763E0,-3.734954596E-1
8.537095510E1,-1.927332431E-1,9.798270226E0,-3.615244627E-1
8.538120010E1,-1.927332431E-1,9.805453300E0,-3.687070608E-1
8.539330810E1,-1.939303428E-1,9.804255486E0,-3.675099611E-1
8.540648360E1,-2.118868530E-1,9.805453300E0,-3.687070608E-1
8.542086710E1,-2.214636505E-1,9.807847023E0,-3.770867586E-1
8.543087510E1,-2.298433632E-1,9.801861763E0,-3.902548850E-1
8.544143110E1,-2.334346622E-1,9.797073364E0,-3.998316824E-1
8.545093410E1,-2.394201756E-1,9.797073364E0,-3.974374831E-1
8.546142810E1,-2.561795712E-1,9.792284966E0,-4.058171809E-1
8.547093710E1,-2.454056740E-1,9.797073364E0,-4.118026793E-1
8.548127910E1,-2.525882721E-1,9.806650162E0,-4.165911078E-1
8.549090610E1,-2.454056740E-1,9.805453300E0,-4.118026793E-1
8.550087810E1,-2.310404629E-1,9.799467087E0,-3.998316824E-1
8.551084810E1,-2.250549644E-1,9.805453300E0,-3.842693865E-1
8.552123610E1,-2.178723514E-1,9.803058624E0,-3.830722570E-1
8.553088610E1,-2.059013397E-1,9.800664902E0,-3.782838583E-1
8.554090010E1,-1.987187415E-1,9.800664902E0,-3.770867586E-1
8.555091010E1,-2.047042400E-1,9.806650162E0,-3.782838583E-1
8.556112910E1,-2.130839527E-1,9.805453300E0,-3.782838583E-1
8.557094310E1,-2.094926536E-1,9.804255486E0,-3.770867586E-1
8.558087410E1,-2.190694511E-1,9.799467087E0,-3.926490843E-1
8.559084110E1,-2.262520641E-1,9.807847023E0,-3.950432837E-1
8.560090710E1,-2.154781520E-1,9.803058624E0,-4.082113802E-1
8.561100110E1,-2.286462635E-1,9.809044838E0,-3.878606856E-1
8.562089410E1,-2.310404629E-1,9.797073364E0,-3.926490843E-1
8.563087210E1,-2.286462635E-1,9.795876503E0,-3.914519846E-1
8.564106910E1,-2.322375625E-1,9.804255486E0,-3.914519846E-1
8.565095410E1,-2.382230759E-1,9.799467087E0,-3.878606856E-1
8.566112310E1,-2.262520641E-1,9.800664902E0,-3.986345828E-1
8.567092310E1,-2.154781520E-1,9.806650162E0,-3.962403834E-1
8.568086510E1,-2.202665508E-1,9.799467087E0,-3.866635859E-1
8.569103010E1,-2.214636505E-1,9.800664902E0,-3.902548850E-1
8.570121510E1,-2.214636505E-1,9.798270226E0,-3.854664862E-1
8.571096610E1,-2.202665508E-1,9.801861763E0,-3.950432837E-1
8.572085210E1,-2.286462635E-1,9.792284966E0,-3.950432837E-1
8.573090510E1,-2.298433632E-1,9.793481827E0,-3.962403834E-1
8.574086210E1,-2.262520641E-1,9.795876503E0,-4.034229815E-1
8.575096110E1,-2.286462635E-1,9.799467087E0,-3.914519846E-1
8.576088910E1,-2.274491638E-1,9.801861763E0,-3.842693865E-1
8.577087010E1,-2.238578647E-1,9.799467087E0,-3.818751574E-1
8.578088110E1,-2.262520641E-1,9.798270226E0,-3.794809580E-1
8.579096510E1,-2.130839527E-1,9.800664902E0,-3.782838583E-1
8.580084710E1,-2.118868530E-1,9.799467087E0,-3.699041605E-1
8.581089610E1,-2.094926536E-1,9.801861763E0,-3.651157618E-1
8.582093910E1,-2.142810524E-1,9.800664902E0,-3.639186621E-1
8.583081710E1,-2.178723514E-1,9.799467087E0,-3.758896589E-1
8.584096210E1,-2.059013397E-1,9.800664902E0,-3.699041605E-1
8.585091310E1,-2.142810524E-1,9.811438560E0,-3.794809580E-1
8.586116610E1,-2.106897533E-1,9.804255486E0,-3.818751574E-1
8.587081910E1,-2.190694511E-1,9.809044838E0,-3.878606856E-1
8.588113710E1,-2.106897533E-1,9.799467087E0,-3.770867586E-1
8.589092610E1,-2.023100406E-1,9.794678688E0,-3.806780577E-1
8.590091310E1,-2.130839527E-1,9.800664902E0,-3.830722570E-1
8.591083110E1,-2.190694511E-1,9.803058624E0,-3.806780577E-1
8.592091610E1,-2.202665508E-1,9.798270226E0,-3.890577853E-1
8.593111310E1,-2.178723514E-1,9.799467087E0,-3.830722570E-1
8.594087510E1,-2.250549644E-1,9.793481827E0,-3.758896589E-1
8.595117310E1,-2.214636505E-1,9.800664902E0,-3.806780577E-1
8.596170710E1,-2.262520641E-1,9.805453300E0,-3.842693865E-1
8.597090910E1,-2.346317619E-1,9.805453300E0,-3.842693865E-1
8.598084410E1,-2.262520641E-1,9.799467087E0,-3.794809580E-1
8.599084810E1,-2.298433632E-1,9.794678688E0,-3.842693865E-1
8.600088410E1,-2.238578647E-1,9.806650162E0,-3.699041605E-1
8.601093410E1,-2.142810524E-1,9.805453300E0,-3.699041605E-1
8.602086410E1,-2.059013397E-1,9.804255486E0,-3.687070608E-1
8.603083610E1,-1.987187415E-1,9.799467087E0,-3.746925592E-1
8.604090410E1,-2.047042400E-1,9.805453300E0,-3.651157618E-1
8.605089810E1,-2.047042400E-1,9.797073364E0,-3.722983599E-1
8.606086010E1,-2.094926536E-1,9.803058624E0,-3.711012602E-1
8.607087910E1,-2.130839527E-1,9.795876503E0,-3.734954596E-1
8.608093510E1,-2.035071403E-1,9.800664902E0,-3.866635859E-1
8.609087110E1,-2.178723514E-1,9.805453300E0,-3.854664862E-1
8.610088310E1,-2.310404629E-1,9.795876503E0,-3.794809580E-1
8.611091310E1,-2.274491638E-1,9.797073364E0,-3.830722570E-1
8.612112910E1,-2.274491638E-1,9.799467087E0,-3.938461840E-1
8.613084810E1,-2.214636505E-1,9.805453300E0,-3.794809580E-1
8.614098310E1,-2.250549644E-1,9.801861763E0,-3.818751574E-1
8.615090010E1,-2.298433632E-1,9.801861763E0,-3.854664862E-1
8.616088710E1,-2.190694511E-1,9.804255486E0,-3.806780577E-1
8.617091410E1,-2.118868530E-1,9.803058624E0,-3.806780577E-1
8.618089510E1,-2.178723514E-1,9.800664902E0,-3.854664862E-1
8.619093510E1,-2.226607651E-1,9.806650162E0,-3.890577853E-1
8.620089810E1,-2.250549644E-1,9.804255486E0,-3.998316824E-1
8.621087310E1,-2.286462635E-1,9.789890289E0,-3.878606856E-1
8.622119910E1,-2.334346622E-1,9.797073364E0,-3.950432837E-1
8.623093810E1,-2.250549644E-1,9.803058624E0,-3.890577853E-1
8.624128410E1,-2.250549644E-1,9.803058624E0,-3.926490843E-1
8.625095910E1,-2.130839527E-1,9.804255486E0,-3.950432837E-1
8.626093010E1,-2.226607651E-1,9.806650162E0,-3.782838583E-1
8.627091110E1,-2.214636505E-1,9.804255486E0,-3.890577853E-1
8.628104110E1,-2.298433632E-1,9.805453300E0,-3.878606856E-1
8.629087110E1,-2.166752517E-1,9.803058624E0,-3.866635859E-1
8.630091510E1,-2.238578647E-1,9.797073364E0,-3.854664862E-1
8.631117010E1,-2.226607651E-1,9.803058624E0,-3.842693865E-1
8.632090710E1,-2.154781520E-1,9.804255486E0,-3.938461840E-1
8.633095910E1,-2.226607651E-1,9.797073364E0,-3.986345828E-1
8.634098510E1,-2.274491638E-1,9.801861763E0,-3.926490843E-1
8.635095610E1,-2.202665508E-1,9.794678688E0,-3.818751574E-1
8.636098010E1,-2.190694511E-1,9.804255486E0,-3.938461840E-1
8.637095110E1,-2.274491638E-1,9.799467087E0,-3.950432837E-1
8.638085910E1,-2.286462635E-1,9.807847023E0,-3.866635859E-1
8.639086610E1,-2.238578647E-1,9.809044838E0,-3.938461840E-1
8.640090510E1,-2.286462635E-1,9.804255486E0,-3.938461840E-1
8.641110510E1,-2.214636505E-1,9.804255486E0,-3.890577853E-1
8.642083710E1,-2.262520641E-1,9.800664902E0,-3.926490843E-1
8.643083110E1,-2.286462635E-1,9.800664902E0,-3.986345828E-1
8.644089310E1,-2.262520641E-1,9.795876503E0,-3.926490843E-1
8.645093510E1,-2.286462635E-1,9.798270226E0,-3.926490843E-1
8.646113910E1,-2.250549644E-1,9.801861763E0,-3.854664862E-1
8.647104410E1,-2.166752517E-1,9.801861763E0,-3.734954596E-1
8.648113810E1,-2.082955539E-1,9.807847023E0,-3.794809580E-1
8.649086010E1,-2.130839527E-1,9.804255486E0,-3.782838583E-1
8.650123710E1,-2.238578647E-1,9.800664902E0,-3.818751574E-1
8.651226710E1,-2.286462635E-1,9.799467087E0,-3.866635859E-1
8.652102210E1,-2.298433632E-1,9.800664902E0,-3.902548850E-1
8.653115810E1,-2.190694511E-1,9.799467087E0,-3.926490843E-1
8.654120610E1,-2.190694511E-1,9.799467087E0,-3.842693865E-1
8.655093510E1,-2.298433632E-1,9.805453300E0,-3.866635859E-1
8.656093010E1,-2.190694511E-1,9.801861763E0,-3.818751574E-1
8.657085710E1,-2.166752517E-1,9.800664902E0,-3.842693865E-1
8.658124810E1,-2.202665508E-1,9.806650162E0,-3.734954596E-1
8.659151610E1,-2.059013397E-1,9.799467087E0,-3.758896589E-1
8.660095310E1,-2.082955539E-1,9.812635422E0,-3.746925592E-1
8.661096810E1,-2.023100406E-1,9.801861763E0,-3.663128614E-1
8.662087410E1,-1.987187415E-1,9.803058624E0,-3.687070608E-1
8.663097010E1,-2.035071403E-1,9.805453300E0,-3.711012602E-1
8.664099010E1,-2.082955539E-1,9.798270226E0,-3.782838583E-1
8.665086910E1,-2.035071403E-1,9.811438560E0,-3.758896589E-1
8.666088510E1,-2.070984542E-1,9.811438560E0,-3.758896589E-1
8.667085110E1,-2.059013397E-1,9.800664902E0,-3.818751574E-1
8.668090410E1,-2.178723514E-1,9.806650162E0,-3.770867586E-1
8.669091210E1,-2.178723514E-1,9.800664902E0,-3.782838583E-1
8.670092610E1,-2.346317619E-1,9.793481827E0,-3.854664862E-1
8.671180010E1,-2.310404629E-1,9.799467087E0,-3.902548850E-1
8.672087210E1,-2.322375625E-1,9.803058624E0,-3.818751574E-1
8.673097010E1,-2.250549644E-1,9.803058624E0,-3.902548850E-1
8.674087210E1,-2.286462635E-1,9.799467087E0,-3.818751574E-1
8.675109410E1,-2.250549644E-1,9.803058624E0,-3.675099611E-1
8.676113710E1,-2.130839527E-1,9.801861763E0,-3.687070608E-1
8.677089510E1,-2.070984542E-1,9.798270226E0,-3.675099611E-1
8.678124910E1,-2.059013397E-1,9.799467087E0,-3.603273630E-1
8.679085810E1,-2.059013397E-1,9.800664902E0,-3.579331636E-1
8.680090710E1,-1.999158412E-1,9.793481827E0,-3.675099611E-1
8.681121710E1,-2.142810524E-1,9.795876503E0,-3.711012602E-1
8.682106310E1,-2.070984542E-1,9.811438560E0,-3.806780577E-1
8.683105010E1,-2.226607651E-1,9.794678688E0,-3.794809580E-1
8.684087210E1,-2.298433632E-1,9.794678688E0,-3.950432837E-1
8.685144410E1,-2.274491638E-1,9.803058624E0,-4.046200812E-1
8.686088210E1,-2.286462635E-1,9.798270226E0,-4.022258818E-1
8.687090010E1,-2.346317619E-1,9.805453300E0,-3.890577853E-1
8.688100310E1,-2.346317619E-1,9.806650162E0,-3.914519846E-1
8.689118810E1,-2.262520641E-1,9.804255486E0,-3.926490843E-1
8.690102210E1,-2.178723514E-1,9.797073364E0,-3.878606856E-1
8.691105410E1,-2.166752517E-1,9.800664902E0,-3.758896589E-1
8.692119410E1,-2.142810524E-1,9.792284966E0,-3.782838583E-1
8.693103210E1,-2.082955539E-1,9.799467087E0,-3.758896589E-1
8.694089810E1,-2.178723514E-1,9.799467087E0,-3.711012602E-1
8.695097010E1,-2.166752517E-1,9.803058624E0,-3.746925592E-1
8.696089210E1,-2.154781520E-1,9.804255486E0,-3.782838583E-1
8.697095410E1,-2.238578647E-1,9.804255486E0,-3.806780577E-1
8.698094410E1,-2.298433632E-1,9.800664902E0,-3.926490843E-1
8.699093610E1,-2.310404629E-1,9.806650162E0,-4.070142806E-1
8.700093610E1,-2.274491638E-1,9.798270226E0,-4.129997790E-1
8.701091510E1,-2.358288616E-1,9.807847023E0,-4.153940082E-1
8.702090310E1,-2.370259613E-1,9.798270226E0,-4.034229815E-1
8.703092210E1,-2.226607651E-1,9.798270226E0,-3.962403834E-1
8.704252810E1,-2.166752517E-1,9.800664902E0,-3.998316824E-1
8.705110210E1,-2.094926536E-1,9.804255486E0,-3.866635859E-1
8.706096010E1,-2.023100406E-1,9.803058624E0,-3.746925592E-1
8.707089910E1,-2.023100406E-1,9.806650162E0,-3.615244627E-1
8.708093710E1,-2.011129409E-1,9.803058624E0,-3.651157618E-1
8.709090010E1,-2.059013397E-1,9.800664902E0,-3.651157618E-1
8.710089510E1,-2.130839527E-1,9.803058624E0,-3.854664862E-1
8.711153810E1,-2.274491638E-1,9.798270226E0,-3.866635859E-1
8.712104810E1,-2.310404629E-1,9.792284966E0,-3.914519846E-1
8.713100710E1,-2.394201756E-1,9.810241699E0,-4.070142806E-1
8.714088710E1,-2.501940727E-1,9.795876503E0,-3.938461840E-1
8.715101810E1,-2.298433632E-1,9.801861763E0,-4.141969085E-1
8.716091910E1,-2.310404629E-1,9.799467087E0,-4.058171809E-1
8.717115910E1,-2.382230759E-1,9.800664902E0,-4.046200812E-1
8.718089510E1,-2.274491638E-1,9.804255486E0,-3.998316824E-1
8.719092510E1,-2.238578647E-1,9.803058624E0,-3.842693865E-1
8.720091510E1,-2.178723514E-1,9.805453300E0,-3.818751574E-1
8.721088810E1,-2.118868530E-1,9.797073364E0,-3.782838583E-1
8.722119210E1,-2.118868530E-1,9.789890289E0,-3.746925592E-1
8.723090410E1,-2.178723514E-1,9.807847023E0,-3.818751574E-1
8.724131710E1,-2.226607651E-1,9.798270226E0,-3.746925592E-1
8.725094210E1,-2.202665508E-1,9.812635422E0,-3.699041605E-1
8.726090110E1,-2.106897533E-1,9.803058624E0,-3.818751574E-1
8.727083710E1,-2.178723514E-1,9.804255486E0,-3.866635859E-1
8.728101410E1,-2.190694511E-1,9.804255486E0,-3.758896589E-1
8.729084910E1,-2.286462635E-1,9.799467087E0,-3.842693865E-1
8.730096310E1,-2.226607651E-1,9.806650162E0,-3.866635859E-1
8.731104110E1,-2.226607651E-1,9.805453300E0,-3.758896589E-1
8.732098710E1,-2.082955539E-1,9.797073364E0,-3.782838583E-1
8.733087710E1,-1.975216419E-1,9.805453300E0,-3.830722570E-1
8.734146810E1,-1.987187415E-1,9.803058624E0,-3.711012602E-1
8.735095710E1,-1.987187415E-1,9.794678688E0,-3.603273630E-1
8.736091910E1,-1.975216419E-1,9.800664902E0,-3.699041605E-1
8.737112110E1,-2.047042400E-1,9.797073364E0,-3.722983599E-1
8.738100510E1,-2.142810524E-1,9.805453300E0,-3.663128614E-1
8.739820610E1,-2.310404629E-1,9.801861763E0,-3.902548850E-1
8.741091410E1,-2.334346622E-1,9.791088104E0,-3.746925592E-1
8.742088310E1,-2.322375625E-1,9.795876503E0,-3.842693865E-1
8.743089610E1,-2.358288616E-1,9.792284966E0,-3.711012602E-1
8.744090510E1,-2.274491638E-1,9.797073364E0,-3.782838583E-1
8.745097110E1,-2.298433632E-1,9.800664902E0,-3.711012602E-1
8.746086910E1,-2.274491638E-1,9.800664902E0,-3.794809580E-1
8.747099410E1,-2.070984542E-1,9.799467087E0,-3.770867586E-1
8.748095810E1,-1.999158412E-1,9.799467087E0,-3.687070608E-1
8.749085210E1,-2.106897533E-1,9.803058624E0,-3.770867586E-1
8.750101510E1,-1.963245422E-1,9.795876503E0,-3.794809580E-1
8.751098310E1,-1.987187415E-1,9.795876503E0,-3.722983599E-1
8.752092410E1,-2.011129409E-1,9.804255486E0,-3.758896589E-1
8.753090210E1,-2.035071403E-1,9.809044838E0,-3.782838583E-1
8.754092610E1,-2.035071403E-1,9.800664902E0,-3.770867586E-1
8.755102710E1,-2.082955539E-1,9.805453300E0,-3.854664862E-1
8.756094010E1,-2.190694511E-1,9.800664902E0,-3.878606856E-1
8.757091810E1,-2.274491638E-1,9.805453300E0,-3.794809580E-1
8.758094810E1,-2.250549644E-1,9.798270226E0,-3.878606856E-1
8.759082310E1,-2.358288616E-1,9.799467087E0,-3.866635859E-1
8.760108110E1,-2.406172752E-1,9.801861763E0,-3.950432837E-1
8.761090210E1,-2.298433632E-1,9.804255486E0,-4.010287821E-1
8.762086510E1,-2.310404629E-1,9.803058624E0,-3.914519846E-1
8.763096610E1,-2.334346622E-1,9.801861763E0,-3.938461840E-1
8.764091810E1,-2.262520641E-1,9.804255486E0,-3.938461840E-1
8.765096110E1,-2.178723514E-1,9.804255486E0,-3.818751574E-1
8.766093010E1,-2.262520641E-1,9.789890289E0,-3.878606856E-1
8.767103810E1,-2.262520641E-1,9.807847023E0,-3.794809580E-1
8.768090910E1,-2.190694511E-1,9.804255486E0,-3.854664862E-1
8.769089210E1,-2.154781520E-1,9.806650162E0,-3.890577853E-1
8.770093610E1,-2.142810524E-1,9.801861763E0,-3.830722570E-1
8.771089210E1,-2.154781520E-1,9.801861763E0,-3.782838583E-1
8.772694110E1,-2.166752517E-1,9.797073364E0,-3.962403834E-1
8.774089710E1,-2.262520641E-1,9.804255486E0,-3.974374831E-1
8.775089010E1,-2.142810524E-1,9.794678688E0,-3.962403834E-1
8.776092910E1,-2.190694511E-1,9.800664902E0,-3.926490843E-1
8.777091110E1,-2.130839527E-1,9.807847023E0,-3.770867586E-1
8.778088510E1,-2.178723514E-1,9.805453300E0,-3.806780577E-1
8.779101810E1,-2.262520641E-1,9.810241699E0,-3.746925592E-1
8.780099310E1,-2.226607651E-1,9.798270226E0,-3.758896589E-1
8.781089710E1,-2.262520641E-1,9.800664902E0,-3.890577853E-1
8.782090310E1,-2.298433632E-1,9.797073364E0,-3.866635859E-1
8.783193610E1,-2.274491638E-1,9.794678688E0,-4.010287821E-1
8.784106210E1,-2.346317619E-1,9.807847023E0,-3.950432837E-1
8.785089710E1,-2.298433632E-1,9.801861763E0,-4.022258818E-1
8.786114710E1,-2.310404629E-1,9.801861763E0,-4.022258818E-1
8.787088910E1,-2.298433632E-1,9.797073364E0,-4.070142806E-1
8.788089410E1,-2.214636505E-1,9.795876503E0,-4.022258818E-1
8.789083810E1,-2.094926536E-1,9.799467087E0,-3.866635859E-1
8.790085210E1,-2.130839527E-1,9.801861763E0,-3.746925592E-1
8.791089510E1,-2.035071403E-1,9.795876503E0,-3.854664862E-1
8.792094610E1,-2.190694511E-1,9.800664902E0,-3.699041605E-1
8.793085510E1,-2.190694511E-1,9.806650162E0,-3.651157618E-1
8.794086010E1,-2.250549644E-1,9.812635422E0,-3.842693865E-1
8.795125710E1,-2.166752517E-1,9.793481827E0,-3.770867586E-1
8.796086910E1,-2.130839527E-1,9.803058624E0,-3.699041605E-1
8.797110310E1,-2.190694511E-1,9.799467087E0,-3.699041605E-1
8.798104910E1,-2.178723514E-1,9.799467087E0,-3.591302633E-1
8.799091710E1,-2.082955539E-1,9.801861763E0,-3.675099611E-1
8.800096710E1,-2.142810524E-1,9.805453300E0,-3.711012602E-1
8.801091510E1,-2.190694511E-1,9.805453300E0,-3.711012602E-1
8.802085810E1,-2.178723514E-1,9.806650162E0,-3.830722570E-1
8.803090910E1,-2.178723514E-1,9.804255486E0,-3.926490843E-1
8.804089210E1,-2.094926536E-1,9.798270226E0,-3.950432837E-1
8.805101310E1,-2.070984542E-1,9.801861763E0,-3.866635859E-1
8.806090210E1,-2.023100406E-1,9.795876503E0,-3.878606856E-1
8.807090710E1,-2.082955539E-1,9.795876503E0,-3.842693865E-1
8.808094310E1,-1.987187415E-1,9.798270226E0,-3.842693865E-1
8.809099810E1,-2.154781520E-1,9.798270226E0,-3.782838583E-1
8.810101610E1,-2.023100406E-1,9.803058624E0,-3.699041605E-1
8.811090910E1,-2.082955539E-1,9.798270226E0,-3.639186621E-1
8.812088310E1,-2.047042400E-1,9.793481827E0,-3.651157618E-1
8.813098610E1,-2.094926536E-1,9.800664902E0,-3.687070608E-1
8.814102110E1,-2.202665508E-1,9.800664902E0,-3.639186621E-1
8.815089910E1,-2.310404629E-1,9.797073364E0,-3.699041605E-1
8.816093910E1,-2.226607651E-1,9.797073364E0,-3.734954596E-1
8.817096010E1,-2.274491638E-1,9.801861763E0,-3.734954596E-1
8.818087710E1,-2.214636505E-1,9.800664902E0,-3.746925592E-1
8.819082810E1,-2.202665508E-1,9.793481827E0,-3.830722570E-1
8.820099310E1,-2.202665508E-1,9.805453300E0,-3.878606856E-1
8.821088610E1,-2.178723514E-1,9.805453300E0,-3.830722570E-1
8.822094710E1,-2.118868530E-1,9.807847023E0,-3.818751574E-1
8.823088910E1,-2.118868530E-1,9.801861763E0,-3.806780577E-1
8.824193610E1,-2.035071403E-1,9.800664902E0,-3.854664862E-1
8.825089510E1,-2.094926536E-1,9.798270226E0,-3.842693865E-1
8.826093110E1,-1.951274425E-1,9.800664902E0,-3.734954596E-1
8.827088210E1,-2.059013397E-1,9.803058624E0,-3.794809580E-1
8.828088510E1,-2.118868530E-1,9.800664902E0,-3.794809580E-1
8.829133710E1,-2.202665508E-1,9.800664902E0,-3.914519846E-1
8.830421610E1,-2.358288616E-1,9.804255486E0,-4.010287821E-1
8.832098110E1,-2.394201756E-1,9.799467087E0,-3.986345828E-1
8.833084810E1,-2.442085743E-1,9.800664902E0,-3.938461840E-1
8.834093110E1,-2.489969730E-1,9.799467087E0,-4.010287821E-1
8.835098910E1,-2.525882721E-1,9.797073364E0,-3.950432837E-1
8.836089410E1,-2.442085743E-1,9.811438560E0,-3.926490843E-1
8.837126810E1,-2.190694511E-1,9.801861763E0,-3.926490843E-1
8.838088310E1,-2.298433632E-1,9.799467087E0,-3.890577853E-1
8.839099410E1,-2.202665508E-1,9.806650162E0,-3.890577853E-1
8.840134510E1,-2.142810524E-1,9.806650162E0,-3.854664862E-1
8.841111910E1,-2.070984542E-1,9.800664902E0,-3.842693865E-1
8.842097410E1,-2.118868530E-1,9.803058624E0,-3.902548850E-1
8.843120810E1,-2.154781520E-1,9.805453300E0,-3.914519846E-1
8.844087910E1,-2.202665508E-1,9.793481827E0,-3.938461840E-1
8.845085410E1,-2.154781520E-1,9.803058624E0,-3.974374831E-1
8.846468710E1,-2.082955539E-1,9.803058624E0,-3.902548850E-1
8.848090310E1,-2.190694511E-1,9.804255486E0,-3.938461840E-1
8.849166110E1,-2.298433632E-1,9.798270226E0,-3.866635859E-1
8.850090310E1,-2.334346622E-1,9.810241699E0,-3.818751574E-1
8.851086210E1,-2.286462635E-1,9.801861763E0,-3.878606856E-1
8.852092210E1,-2.142810524E-1,9.800664902E0,-3.663128614E-1
8.853089710E1,-2.274491638E-1,9.800664902E0,-3.770867586E-1
8.854085210E1,-2.226607651E-1,9.800664902E0,-3.914519846E-1
8.855097310E1,-2.382230759E-1,9.797073364E0,-3.950432837E-1
8.856092710E1,-2.262520641E-1,9.801861763E0,-3.962403834E-1
8.857090910E1,-2.250549644E-1,9.800664902E0,-4.034229815E-1
