"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.841287302E1,-2.370259613E-1,5.865794048E-2,9.569623947E0
5.842291603E1,-2.394201756E-1,5.267243832E-2,9.569623947E0
5.843296103E1,-2.370259613E-1,6.823474914E-2,9.572018623E0
5.844281003E1,-2.418143749E-1,5.147533491E-2,9.575610161E0
5.845289902E1,-2.418143749E-1,5.386953801E-2,9.568427086E0
5.846286003E1,-2.442085743E-1,6.943184882E-2,9.558850288E0
5.847294103E1,-2.418143749E-1,5.865794048E-2,9.563638687E0
5.848286103E1,-2.406172752E-1,5.746084079E-2,9.569623947E0
5.849292003E1,-2.418143749E-1,6.105214357E-2,9.567230225E0
5.850285903E1,-2.382230759E-1,5.865794048E-2,9.578003883E0
5.851291503E1,-2.370259613E-1,6.224924326E-2,9.576807022E0
5.852305203E1,-2.466027737E-1,5.985504389E-2,9.566033363E0
5.853304303E1,-2.406172752E-1,5.506663769E-2,9.573215485E0
5.854283802E1,-2.442085743E-1,5.746084079E-2,9.569623947E0
5.855305402E1,-2.394201756E-1,5.746084079E-2,9.568427086E0
5.856286603E1,-2.322375625E-1,5.267243832E-2,9.568427086E0
5.857289702E1,-2.406172752E-1,6.464344263E-2,9.551667213E0
5.858282102E1,-2.418143749E-1,5.626374111E-2,9.573215485E0
5.859284603E1,-2.382230759E-1,6.224924326E-2,9.569623947E0
5.860276103E1,-2.489969730E-1,5.985504389E-2,9.572018623E0
5.861272502E1,-2.418143749E-1,6.823474914E-2,9.574412346E0
5.862299202E1,-2.466027737E-1,6.224924326E-2,9.568427086E0
5.863300703E1,-2.358288616E-1,6.943184882E-2,9.572018623E0
5.864283602E1,-2.466027737E-1,6.344634295E-2,9.570821762E0
5.865297002E1,-2.442085743E-1,5.865794048E-2,9.569623947E0
5.866300103E1,-2.418143749E-1,5.027823523E-2,9.570821762E0
5.867289502E1,-2.442085743E-1,4.908113554E-2,9.568427086E0
5.868297203E1,-2.382230759E-1,6.344634295E-2,9.568427086E0
5.869287102E1,-2.430114746E-1,6.224924326E-2,9.576807022E0
5.870279202E1,-2.394201756E-1,5.626374111E-2,9.567230225E0
5.871289502E1,-2.406172752E-1,6.584054977E-2,9.566033363E0
5.872279902E1,-2.370259613E-1,5.626374111E-2,9.561244011E0
5.873284203E1,-2.454056740E-1,7.302315533E-2,9.570821762E0
5.874279603E1,-2.370259613E-1,6.584054977E-2,9.574412346E0
5.875287003E1,-2.394201756E-1,6.105214357E-2,9.572018623E0
5.876284102E1,-2.418143749E-1,5.506663769E-2,9.569623947E0
5.877287302E1,-2.477998734E-1,5.865794048E-2,9.573215485E0
5.878283203E1,-2.382230759E-1,5.386953801E-2,9.569623947E0
5.879308703E1,-2.406172752E-1,5.386953801E-2,9.566033363E0
5.880286602E1,-2.394201756E-1,5.626374111E-2,9.569623947E0
5.881293202E1,-2.298433632E-1,5.985504389E-2,9.566033363E0
5.882287303E1,-2.370259613E-1,5.746084079E-2,9.568427086E0
5.883284203E1,-2.394201756E-1,5.865794048E-2,9.562441826E0
5.884294702E1,-2.442085743E-1,6.224924326E-2,9.573215485E0
5.885287903E1,-2.394201756E-1,6.105214357E-2,9.578003883E0
5.886289102E1,-2.334346622E-1,6.823474914E-2,9.569623947E0
5.887291803E1,-2.382230759E-1,6.344634295E-2,9.574412346E0
5.888285203E1,-2.430114746E-1,6.344634295E-2,9.572018623E0
5.889286603E1,-2.454056740E-1,5.147533491E-2,9.576807022E0
5.890277802E1,-2.358288616E-1,6.703764945E-2,9.561244011E0
5.891282302E1,-2.406172752E-1,6.584054977E-2,9.567230225E0
5.892294902E1,-2.322375625E-1,6.105214357E-2,9.573215485E0
5.893287903E1,-2.394201756E-1,5.147533491E-2,9.568427086E0
5.894278402E1,-2.322375625E-1,5.147533491E-2,9.568427086E0
5.895286903E1,-2.322375625E-1,5.147533491E-2,9.572018623E0
5.896286803E1,-2.346317619E-1,5.746084079E-2,9.580398560E0
5.897301103E1,-2.406172752E-1,5.746084079E-2,9.576807022E0
5.898275703E1,-2.442085743E-1,6.464344263E-2,9.568427086E0
5.899275802E1,-2.525882721E-1,5.626374111E-2,9.573215485E0
5.900292103E1,-2.418143749E-1,7.062894851E-2,9.574412346E0
5.901296702E1,-2.394201756E-1,5.506663769E-2,9.570821762E0
5.902276503E1,-2.477998734E-1,6.464344263E-2,9.574412346E0
5.903273202E1,-2.430114746E-1,5.865794048E-2,9.563638687E0
5.904281502E1,-2.346317619E-1,6.703764945E-2,9.560047150E0
5.905310003E1,-2.322375625E-1,5.985504389E-2,9.569623947E0
5.906284103E1,-2.406172752E-1,6.224924326E-2,9.568427086E0
5.907283802E1,-2.298433632E-1,6.344634295E-2,9.567230225E0
5.908291203E1,-2.454056740E-1,6.464344263E-2,9.576807022E0
5.909289902E1,-2.454056740E-1,6.105214357E-2,9.570821762E0
5.910285802E1,-2.394201756E-1,5.506663769E-2,9.567230225E0
5.911283903E1,-2.406172752E-1,6.464344263E-2,9.575610161E0
5.912286002E1,-2.358288616E-1,6.823474914E-2,9.570821762E0
5.913288502E1,-2.394201756E-1,6.584054977E-2,9.573215485E0
5.914290102E1,-2.394201756E-1,6.943184882E-2,9.564835548E0
5.915287102E1,-2.513911724E-1,6.224924326E-2,9.567230225E0
5.916275202E1,-2.418143749E-1,7.302315533E-2,9.574412346E0
5.917303902E1,-2.418143749E-1,6.105214357E-2,9.572018623E0
5.918289603E1,-2.394201756E-1,5.386953801E-2,9.566033363E0
5.919290002E1,-2.394201756E-1,6.224924326E-2,9.566033363E0
5.920284802E1,-2.334346622E-1,6.105214357E-2,9.568427086E0
5.921290102E1,-2.394201756E-1,6.464344263E-2,9.562441826E0
5.922294903E1,-2.418143749E-1,5.746084079E-2,9.568427086E0
5.923274003E1,-2.430114746E-1,6.584054977E-2,9.568427086E0
5.924274402E1,-2.454056740E-1,6.344634295E-2,9.572018623E0
5.925290802E1,-2.418143749E-1,6.224924326E-2,9.568427086E0
5.926284403E1,-2.501940727E-1,6.224924326E-2,9.570821762E0
5.927291302E1,-2.382230759E-1,6.464344263E-2,9.568427086E0
5.928280202E1,-2.286462635E-1,5.386953801E-2,9.572018623E0
5.929290203E1,-2.334346622E-1,6.344634295E-2,9.574412346E0
5.930276203E1,-2.442085743E-1,6.464344263E-2,9.564835548E0
5.931273403E1,-2.418143749E-1,5.267243832E-2,9.570821762E0
5.932276502E1,-2.430114746E-1,6.105214357E-2,9.566033363E0
5.933285303E1,-2.418143749E-1,6.464344263E-2,9.568427086E0
5.934297202E1,-2.322375625E-1,6.105214357E-2,9.572018623E0
5.935275003E1,-2.358288616E-1,6.703764945E-2,9.570821762E0
5.936274502E1,-2.382230759E-1,5.506663769E-2,9.574412346E0
5.937283702E1,-2.442085743E-1,5.147533491E-2,9.572018623E0
5.938276002E1,-2.430114746E-1,5.626374111E-2,9.574412346E0
5.939298003E1,-2.489969730E-1,6.703764945E-2,9.568427086E0
5.940284402E1,-2.382230759E-1,6.464344263E-2,9.561244011E0
5.941286002E1,-2.394201756E-1,6.464344263E-2,9.578003883E0
5.942291202E1,-2.298433632E-1,5.746084079E-2,9.570821762E0
5.943284102E1,-2.322375625E-1,5.985504389E-2,9.566033363E0
5.944278803E1,-2.382230759E-1,5.985504389E-2,9.574412346E0
5.945285203E1,-2.406172752E-1,5.626374111E-2,9.573215485E0
5.946291003E1,-2.394201756E-1,6.584054977E-2,9.570821762E0
5.947284902E1,-2.358288616E-1,7.182604820E-2,9.580398560E0
5.948279202E1,-2.418143749E-1,6.943184882E-2,9.566033363E0
5.949289202E1,-2.454056740E-1,6.943184882E-2,9.572018623E0
5.950283903E1,-2.466027737E-1,6.464344263E-2,9.569623947E0
5.951292303E1,-2.394201756E-1,6.224924326E-2,9.575610161E0
5.952279202E1,-2.346317619E-1,6.344634295E-2,9.569623947E0
5.953291003E1,-2.382230759E-1,5.386953801E-2,9.566033363E0
5.954302803E1,-2.334346622E-1,6.584054977E-2,9.560047150E0
5.955286403E1,-2.370259613E-1,6.224924326E-2,9.572018623E0
5.956280103E1,-2.442085743E-1,6.105214357E-2,9.573215485E0
5.957292802E1,-2.358288616E-1,5.147533491E-2,9.569623947E0
5.958336803E1,-2.418143749E-1,6.105214357E-2,9.574412346E0
5.959283803E1,-2.346317619E-1,6.105214357E-2,9.574412346E0
5.960280502E1,-2.430114746E-1,6.943184882E-2,9.574412346E0
5.961273803E1,-2.370259613E-1,5.985504389E-2,9.578003883E0
5.962279303E1,-2.430114746E-1,6.464344263E-2,9.568427086E0
5.963308503E1,-2.418143749E-1,7.062894851E-2,9.573215485E0
5.964282003E1,-2.238578647E-1,6.105214357E-2,9.563638687E0
5.965292603E1,-2.418143749E-1,6.105214357E-2,9.573215485E0
5.966278602E1,-2.418143749E-1,5.506663769E-2,9.562441826E0
5.967286003E1,-2.442085743E-1,5.865794048E-2,9.572018623E0
5.968283903E1,-2.346317619E-1,4.788403213E-2,9.567230225E0
5.969283202E1,-2.489969730E-1,5.865794048E-2,9.566033363E0
5.970291403E1,-2.346317619E-1,5.267243832E-2,9.569623947E0
5.971288602E1,-2.346317619E-1,5.865794048E-2,9.562441826E0
5.972288302E1,-2.406172752E-1,5.386953801E-2,9.570821762E0
5.973274702E1,-2.370259613E-1,6.105214357E-2,9.567230225E0
5.974289403E1,-2.418143749E-1,5.865794048E-2,9.580398560E0
5.975293303E1,-2.382230759E-1,5.746084079E-2,9.572018623E0
5.976281802E1,-2.430114746E-1,5.985504389E-2,9.567230225E0
5.977300302E1,-2.394201756E-1,6.703764945E-2,9.570821762E0
5.978287903E1,-2.418143749E-1,4.548983276E-2,9.562441826E0
5.979291003E1,-2.358288616E-1,5.626374111E-2,9.575610161E0
5.980288103E1,-2.358288616E-1,5.865794048E-2,9.568427086E0
5.981286903E1,-2.322375625E-1,6.943184882E-2,9.564835548E0
5.982340503E1,-2.394201756E-1,6.105214357E-2,9.572018623E0
5.983288002E1,-2.346317619E-1,5.985504389E-2,9.573215485E0
5.984278803E1,-2.394201756E-1,5.985504389E-2,9.568427086E0
5.985289202E1,-2.454056740E-1,6.344634295E-2,9.575610161E0
5.986281802E1,-2.418143749E-1,6.344634295E-2,9.569623947E0
5.987285402E1,-2.454056740E-1,5.865794048E-2,9.568427086E0
5.988286003E1,-2.430114746E-1,6.105214357E-2,9.575610161E0
5.989286102E1,-2.430114746E-1,5.865794048E-2,9.572018623E0
5.990284302E1,-2.406172752E-1,6.105214357E-2,9.572018623E0
5.991293403E1,-2.442085743E-1,6.703764945E-2,9.566033363E0
5.992285503E1,-2.394201756E-1,5.746084079E-2,9.581595421E0
5.993275102E1,-2.358288616E-1,5.746084079E-2,9.572018623E0
5.994287402E1,-2.334346622E-1,5.626374111E-2,9.563638687E0
5.995292503E1,-2.418143749E-1,5.746084079E-2,9.575610161E0
5.996308302E1,-2.406172752E-1,5.985504389E-2,9.569623947E0
5.997283802E1,-2.382230759E-1,5.027823523E-2,9.568427086E0
5.998283303E1,-2.442085743E-1,7.062894851E-2,9.568427086E0
5.999285503E1,-2.358288616E-1,6.584054977E-2,9.574412346E0
6.000283002E1,-2.430114746E-1,7.062894851E-2,9.569623947E0
6.001275302E1,-2.418143749E-1,6.224924326E-2,9.574412346E0
6.002272702E1,-2.430114746E-1,6.464344263E-2,9.574412346E0
6.003302303E1,-2.418143749E-1,5.386953801E-2,9.567230225E0
6.004280803E1,-2.358288616E-1,5.985504389E-2,9.574412346E0
6.005306303E1,-2.382230759E-1,5.386953801E-2,9.570821762E0
6.006281402E1,-2.382230759E-1,5.386953801E-2,9.570821762E0
6.007292902E1,-2.477998734E-1,6.224924326E-2,9.563638687E0
6.008282503E1,-2.310404629E-1,6.105214357E-2,9.567230225E0
6.009289403E1,-2.370259613E-1,5.267243832E-2,9.574412346E0
6.010277903E1,-2.406172752E-1,5.626374111E-2,9.574412346E0
6.011285403E1,-2.358288616E-1,5.865794048E-2,9.566033363E0
6.012285102E1,-2.370259613E-1,5.746084079E-2,9.570821762E0
6.013288303E1,-2.346317619E-1,5.985504389E-2,9.566033363E0
6.014296703E1,-2.370259613E-1,5.626374111E-2,9.567230225E0
6.015292903E1,-2.250549644E-1,6.224924326E-2,9.573215485E0
6.016291503E1,-2.370259613E-1,5.865794048E-2,9.563638687E0
6.017286803E1,-2.334346622E-1,5.147533491E-2,9.576807022E0
6.018286203E1,-2.346317619E-1,6.344634295E-2,9.570821762E0
6.019284103E1,-2.358288616E-1,5.386953801E-2,9.568427086E0
6.020284703E1,-2.406172752E-1,5.985504389E-2,9.568427086E0
6.021293603E1,-2.322375625E-1,5.386953801E-2,9.568427086E0
6.022291602E1,-2.430114746E-1,5.865794048E-2,9.570821762E0
6.023286703E1,-2.394201756E-1,5.865794048E-2,9.567230225E0
6.024281602E1,-2.406172752E-1,6.464344263E-2,9.568427086E0
6.025290602E1,-2.454056740E-1,6.344634295E-2,9.568427086E0
6.026273203E1,-2.430114746E-1,7.422025502E-2,9.575610161E0
6.027272702E1,-2.406172752E-1,7.062894851E-2,9.574412346E0
6.028285203E1,-2.489969730E-1,6.344634295E-2,9.562441826E0
6.029289702E1,-2.466027737E-1,5.985504389E-2,9.573215485E0
6.030290603E1,-2.418143749E-1,6.703764945E-2,9.567230225E0
6.031285203E1,-2.358288616E-1,6.344634295E-2,9.566033363E0
6.032286203E1,-2.370259613E-1,5.746084079E-2,9.575610161E0
6.033286002E1,-2.394201756E-1,5.386953801E-2,9.573215485E0
6.034276102E1,-2.382230759E-1,5.267243832E-2,9.576807022E0
6.035283403E1,-2.418143749E-1,6.703764945E-2,9.563638687E0
6.036278103E1,-2.262520641E-1,5.626374111E-2,9.576807022E0
6.037286703E1,-2.370259613E-1,7.182604820E-2,9.568427086E0
6.038280302E1,-2.394201756E-1,5.147533491E-2,9.561244011E0
6.039274802E1,-2.406172752E-1,5.506663769E-2,9.562441826E0
6.040287503E1,-2.430114746E-1,5.506663769E-2,9.567230225E0
6.041284202E1,-2.370259613E-1,6.105214357E-2,9.567230225E0
6.042276902E1,-2.466027737E-1,5.027823523E-2,9.568427086E0
6.043273903E1,-2.358288616E-1,6.344634295E-2,9.558850288E0
6.044295502E1,-2.442085743E-1,5.027823523E-2,9.573215485E0
6.045283102E1,-2.394201756E-1,6.823474914E-2,9.572018623E0
6.046278502E1,-2.346317619E-1,6.224924326E-2,9.572018623E0
6.047281603E1,-2.418143749E-1,7.182604820E-2,9.579200745E0
6.048286403E1,-2.346317619E-1,5.027823523E-2,9.569623947E0
6.049293603E1,-2.394201756E-1,6.703764945E-2,9.568427086E0
6.050279902E1,-2.501940727E-1,5.626374111E-2,9.574412346E0
6.051316303E1,-2.394201756E-1,6.224924326E-2,9.569623947E0
6.052276503E1,-2.370259613E-1,6.464344263E-2,9.568427086E0
6.053288702E1,-2.322375625E-1,6.823474914E-2,9.576807022E0
6.054280402E1,-2.358288616E-1,5.746084079E-2,9.574412346E0
6.055296102E1,-2.394201756E-1,5.386953801E-2,9.569623947E0
6.056306303E1,-2.346317619E-1,5.626374111E-2,9.569623947E0
6.057293003E1,-2.442085743E-1,5.865794048E-2,9.572018623E0
6.058284602E1,-2.346317619E-1,6.703764945E-2,9.568427086E0
6.059317603E1,-2.334346622E-1,6.943184882E-2,9.574412346E0
6.060283302E1,-2.466027737E-1,5.626374111E-2,9.562441826E0
6.061289502E1,-2.382230759E-1,6.224924326E-2,9.570821762E0
6.062282403E1,-2.334346622E-1,7.062894851E-2,9.582792282E0
6.063275802E1,-2.430114746E-1,7.182604820E-2,9.568427086E0
6.064284702E1,-2.418143749E-1,5.626374111E-2,9.578003883E0
6.065295403E1,-2.418143749E-1,5.865794048E-2,9.568427086E0
6.066277002E1,-2.370259613E-1,6.823474914E-2,9.570821762E0
6.067286003E1,-2.418143749E-1,6.703764945E-2,9.576807022E0
6.068281902E1,-2.382230759E-1,6.584054977E-2,9.580398560E0
6.069291803E1,-2.406172752E-1,5.746084079E-2,9.566033363E0
6.070278002E1,-2.370259613E-1,6.464344263E-2,9.567230225E0
6.071273103E1,-2.442085743E-1,6.105214357E-2,9.569623947E0
6.072278003E1,-2.418143749E-1,5.506663769E-2,9.576807022E0
6.073290103E1,-2.394201756E-1,6.224924326E-2,9.566033363E0
6.074288503E1,-2.430114746E-1,5.506663769E-2,9.573215485E0
6.075283903E1,-2.418143749E-1,6.224924326E-2,9.576807022E0
6.076282902E1,-2.442085743E-1,5.865794048E-2,9.572018623E0
6.077291802E1,-2.382230759E-1,6.105214357E-2,9.564835548E0
6.078291502E1,-2.322375625E-1,5.626374111E-2,9.569623947E0
6.079287702E1,-2.322375625E-1,5.985504389E-2,9.562441826E0
6.080276503E1,-2.394201756E-1,4.908113554E-2,9.570821762E0
6.081287203E1,-2.346317619E-1,6.703764945E-2,9.566033363E0
6.082279002E1,-2.346317619E-1,5.506663769E-2,9.569623947E0
6.083301303E1,-2.370259613E-1,5.985504389E-2,9.570821762E0
6.084276203E1,-2.489969730E-1,4.908113554E-2,9.572018623E0
6.085286603E1,-2.358288616E-1,6.224924326E-2,9.568427086E0
6.086290103E1,-2.346317619E-1,5.985504389E-2,9.576807022E0
6.087288502E1,-2.262520641E-1,6.344634295E-2,9.564835548E0
6.088286402E1,-2.406172752E-1,5.506663769E-2,9.579200745E0
6.089317902E1,-2.358288616E-1,6.344634295E-2,9.564835548E0
6.090295203E1,-2.406172752E-1,5.147533491E-2,9.567230225E0
6.091285503E1,-2.418143749E-1,5.865794048E-2,9.574412346E0
6.092278903E1,-2.322375625E-1,4.908113554E-2,9.567230225E0
6.093287403E1,-2.406172752E-1,7.062894851E-2,9.569623947E0
6.094293103E1,-2.394201756E-1,5.746084079E-2,9.569623947E0
6.095284202E1,-2.406172752E-1,5.985504389E-2,9.567230225E0
6.096272002E1,-2.406172752E-1,5.626374111E-2,9.573215485E0
6.097289203E1,-2.358288616E-1,6.464344263E-2,9.576807022E0
6.098286302E1,-2.382230759E-1,6.105214357E-2,9.573215485E0
6.099288503E1,-2.406172752E-1,6.105214357E-2,9.561244011E0
6.100293702E1,-2.334346622E-1,6.584054977E-2,9.575610161E0
6.101290903E1,-2.454056740E-1,6.703764945E-2,9.562441826E0
6.102316503E1,-2.334346622E-1,6.105214357E-2,9.569623947E0
6.103292403E1,-2.310404629E-1,5.746084079E-2,9.582792282E0
6.104282702E1,-2.394201756E-1,5.746084079E-2,9.573215485E0
6.105295502E1,-2.418143749E-1,4.788403213E-2,9.572018623E0
6.106289502E1,-2.430114746E-1,5.027823523E-2,9.578003883E0
6.107283602E1,-2.346317619E-1,6.584054977E-2,9.575610161E0
6.108276202E1,-2.406172752E-1,5.267243832E-2,9.568427086E0
6.109284302E1,-2.382230759E-1,6.344634295E-2,9.575610161E0
6.110282603E1,-2.525882721E-1,6.224924326E-2,9.576807022E0
6.111287303E1,-2.406172752E-1,5.386953801E-2,9.567230225E0
6.112286502E1,-2.382230759E-1,6.344634295E-2,9.575610161E0
6.113281902E1,-2.322375625E-1,6.344634295E-2,9.561244011E0
6.114300903E1,-2.466027737E-1,5.027823523E-2,9.573215485E0
6.115285103E1,-2.418143749E-1,5.386953801E-2,9.573215485E0
6.116283303E1,-2.310404629E-1,6.344634295E-2,9.572018623E0
6.117291403E1,-2.346317619E-1,5.506663769E-2,9.573215485E0
6.118275402E1,-2.382230759E-1,5.865794048E-2,9.570821762E0
6.119293403E1,-2.477998734E-1,5.985504389E-2,9.578003883E0
6.120277403E1,-2.334346622E-1,5.506663769E-2,9.566033363E0
6.121274002E1,-2.489969730E-1,5.506663769E-2,9.562441826E0
6.122291803E1,-2.394201756E-1,5.985504389E-2,9.582792282E0
6.123275802E1,-2.394201756E-1,5.985504389E-2,9.566033363E0
6.124292803E1,-2.298433632E-1,6.464344263E-2,9.572018623E0
6.125275702E1,-2.358288616E-1,5.506663769E-2,9.569623947E0
6.126271902E1,-2.394201756E-1,6.823474914E-2,9.576807022E0
6.127304802E1,-2.442085743E-1,5.865794048E-2,9.570821762E0
6.128296502E1,-2.370259613E-1,6.224924326E-2,9.568427086E0
6.129283703E1,-2.430114746E-1,5.985504389E-2,9.570821762E0
6.130282703E1,-2.418143749E-1,5.865794048E-2,9.568427086E0
6.131291103E1,-2.418143749E-1,6.224924326E-2,9.566033363E0
6.132277503E1,-2.406172752E-1,5.746084079E-2,9.569623947E0
6.133283103E1,-2.394201756E-1,6.584054977E-2,9.575610161E0
6.134283902E1,-2.346317619E-1,6.464344263E-2,9.572018623E0
6.135291903E1,-2.382230759E-1,5.985504389E-2,9.576807022E0
6.136283202E1,-2.358288616E-1,6.224924326E-2,9.576807022E0
6.137290702E1,-2.394201756E-1,6.224924326E-2,9.568427086E0
6.138286003E1,-2.346317619E-1,5.985504389E-2,9.575610161E0
6.139289702E1,-2.418143749E-1,5.985504389E-2,9.574412346E0
6.140310903E1,-2.466027737E-1,6.105214357E-2,9.572018623E0
6.141298902E1,-2.370259613E-1,6.224924326E-2,9.580398560E0
6.142275303E1,-2.466027737E-1,5.985504389E-2,9.578003883E0
6.143287303E1,-2.430114746E-1,5.746084079E-2,9.570821762E0
6.144298402E1,-2.394201756E-1,5.626374111E-2,9.567230225E0
6.145286202E1,-2.286462635E-1,5.626374111E-2,9.561244011E0
6.146276403E1,-2.406172752E-1,6.105214357E-2,9.567230225E0
6.147304803E1,-2.418143749E-1,6.464344263E-2,9.570821762E0
6.148281402E1,-2.406172752E-1,5.865794048E-2,9.568427086E0
6.149285302E1,-2.442085743E-1,5.626374111E-2,9.569623947E0
6.150287703E1,-2.394201756E-1,5.865794048E-2,9.572018623E0
6.151283903E1,-2.358288616E-1,6.105214357E-2,9.562441826E0
6.152289103E1,-2.430114746E-1,5.147533491E-2,9.576807022E0
6.153284402E1,-2.442085743E-1,6.703764945E-2,9.564835548E0
6.154282003E1,-2.430114746E-1,6.464344263E-2,9.569623947E0
6.155289302E1,-2.382230759E-1,6.344634295E-2,9.573215485E0
6.156282103E1,-2.382230759E-1,5.506663769E-2,9.569623947E0
6.157291102E1,-2.382230759E-1,6.703764945E-2,9.568427086E0
6.158279103E1,-2.418143749E-1,5.746084079E-2,9.578003883E0
6.159287203E1,-2.418143749E-1,7.422025502E-2,9.575610161E0
6.160281003E1,-2.454056740E-1,5.147533491E-2,9.578003883E0
6.161287603E1,-2.466027737E-1,5.746084079E-2,9.573215485E0
6.162288202E1,-2.454056740E-1,7.062894851E-2,9.567230225E0
6.163287302E1,-2.442085743E-1,7.062894851E-2,9.573215485E0
6.164284503E1,-2.346317619E-1,6.464344263E-2,9.570821762E0
6.165275703E1,-2.358288616E-1,6.344634295E-2,9.564835548E0
6.166275403E1,-2.477998734E-1,5.147533491E-2,9.569623947E0
6.167318703E1,-2.370259613E-1,6.464344263E-2,9.568427086E0
6.168283903E1,-2.382230759E-1,5.985504389E-2,9.567230225E0
6.169335903E1,-2.406172752E-1,6.105214357E-2,9.562441826E0
6.170291002E1,-2.358288616E-1,5.865794048E-2,9.573215485E0
6.171291402E1,-2.358288616E-1,5.506663769E-2,9.575610161E0
6.172289203E1,-2.442085743E-1,6.943184882E-2,9.568427086E0
6.173302002E1,-2.322375625E-1,6.584054977E-2,9.568427086E0
6.174287902E1,-2.418143749E-1,6.344634295E-2,9.573215485E0
6.175309402E1,-2.477998734E-1,6.464344263E-2,9.566033363E0
6.176292702E1,-2.310404629E-1,6.105214357E-2,9.572018623E0
6.177294803E1,-2.346317619E-1,5.985504389E-2,9.572018623E0
6.178281302E1,-2.466027737E-1,6.224924326E-2,9.573215485E0
6.179290203E1,-2.394201756E-1,7.062894851E-2,9.580398560E0
6.180296203E1,-2.370259613E-1,5.746084079E-2,9.568427086E0
6.181288603E1,-2.370259613E-1,5.147533491E-2,9.566033363E0
6.182282202E1,-2.298433632E-1,6.105214357E-2,9.569623947E0
6.183290502E1,-2.489969730E-1,4.908113554E-2,9.572018623E0
6.184272702E1,-2.477998734E-1,6.105214357E-2,9.580398560E0
6.185298202E1,-2.466027737E-1,5.865794048E-2,9.576807022E0
6.186286703E1,-2.501940727E-1,6.584054977E-2,9.576807022E0
6.187289803E1,-2.346317619E-1,6.823474914E-2,9.573215485E0
6.188279503E1,-2.310404629E-1,6.703764945E-2,9.576807022E0
6.189294403E1,-2.489969730E-1,5.386953801E-2,9.575610161E0
6.190281603E1,-2.466027737E-1,6.823474914E-2,9.570821762E0
6.191282902E1,-2.430114746E-1,6.105214357E-2,9.573215485E0
6.192292002E1,-2.298433632E-1,5.506663769E-2,9.564835548E0
6.193284702E1,-2.382230759E-1,5.386953801E-2,9.568427086E0
6.194307803E1,-2.394201756E-1,6.105214357E-2,9.569623947E0
6.195289902E1,-2.370259613E-1,5.506663769E-2,9.570821762E0
6.196291702E1,-2.418143749E-1,6.703764945E-2,9.575610161E0
6.197308302E1,-2.358288616E-1,5.506663769E-2,9.573215485E0
6.198278803E1,-2.442085743E-1,6.464344263E-2,9.574412346E0
6.199275103E1,-2.454056740E-1,5.985504389E-2,9.579200745E0
6.200367702E1,-2.382230759E-1,6.344634295E-2,9.573215485E0
6.201289402E1,-2.430114746E-1,5.386953801E-2,9.570821762E0
6.202277603E1,-2.418143749E-1,6.344634295E-2,9.578003883E0
6.203273603E1,-2.370259613E-1,5.267243832E-2,9.574412346E0
6.204305603E1,-2.334346622E-1,5.506663769E-2,9.561244011E0
6.205286103E1,-2.370259613E-1,4.788403213E-2,9.574412346E0
6.206279402E1,-2.382230759E-1,6.344634295E-2,9.573215485E0
6.207289502E1,-2.454056740E-1,4.668693244E-2,9.574412346E0
6.208280203E1,-2.406172752E-1,6.105214357E-2,9.574412346E0
6.209288003E1,-2.382230759E-1,6.464344263E-2,9.569623947E0
6.210283403E1,-2.298433632E-1,6.464344263E-2,9.563638687E0
6.211272802E1,-2.370259613E-1,5.626374111E-2,9.582792282E0
6.212282503E1,-2.477998734E-1,7.422025502E-2,9.568427086E0
6.213288102E1,-2.346317619E-1,6.464344263E-2,9.572018623E0
6.214283802E1,-2.394201756E-1,5.985504389E-2,9.574412346E0
6.215287503E1,-2.334346622E-1,6.224924326E-2,9.572018623E0
6.216285503E1,-2.454056740E-1,6.224924326E-2,9.568427086E0
6.217298403E1,-2.310404629E-1,6.584054977E-2,9.569623947E0
6.218288002E1,-2.382230759E-1,5.985504389E-2,9.570821762E0
6.219282002E1,-2.406172752E-1,5.985504389E-2,9.568427086E0
6.220278703E1,-2.370259613E-1,5.865794048E-2,9.582792282E0
6.221274403E1,-2.346317619E-1,5.746084079E-2,9.575610161E0
6.222282003E1,-2.430114746E-1,6.703764945E-2,9.578003883E0
6.223288303E1,-2.370259613E-1,6.823474914E-2,9.576807022E0
6.224281503E1,-2.394201756E-1,6.823474914E-2,9.570821762E0
6.225286602E1,-2.382230759E-1,6.344634295E-2,9.568427086E0
6.226280102E1,-2.430114746E-1,5.746084079E-2,9.574412346E0
6.227286903E1,-2.370259613E-1,5.865794048E-2,9.572018623E0
6.228282103E1,-2.370259613E-1,5.865794048E-2,9.564835548E0
6.229286002E1,-2.406172752E-1,5.027823523E-2,9.573215485E0
6.230310303E1,-2.406172752E-1,6.344634295E-2,9.568427086E0
6.231285203E1,-2.346317619E-1,5.626374111E-2,9.579200745E0
6.232279203E1,-2.406172752E-1,5.267243832E-2,9.573215485E0
6.233275203E1,-2.406172752E-1,6.224924326E-2,9.570821762E0
6.234323803E1,-2.358288616E-1,5.267243832E-2,9.568427086E0
6.235282903E1,-2.346317619E-1,5.865794048E-2,9.576807022E0
6.236274002E1,-2.406172752E-1,6.464344263E-2,9.578003883E0
6.237288802E1,-2.454056740E-1,5.985504389E-2,9.570821762E0
6.238514903E1,-2.394201756E-1,7.062894851E-2,9.567230225E0
